online_order,book_table,rate,votes,rest_type,dish_liked,cuisines,cost,listed_intype,listed_incity,Latitude,Longitude
No,Yes,4.0,427,"Casual Dining, Bar","Rasmalai, Pizza, Fish, Gulab Jamun, Mutton Curry, Salads, Virgin Mojito","Chinese, Continental, North Indian, South Indian, Arabian",1400.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,No,3.9,80,Bar,"Cocktails, Draught Beer","Chinese, Continental",1800.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
Yes,Yes,4.1,348,"Casual Dining, Pub","Burgers, Beef Steak, Cocktails, Chips, Chicken Soup, Onion Rings, Chicken Wings",Continental,900.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,No,4.3,548,"Bar, Casual Dining","Mutton Chops, Pepper Chicken, Filter Coffee, Donne Biryani, Beer, Pork Ribs, Roast Beef","South Indian, Finger Food",1000.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.2,6998,"Microbrewery, Pub","Pesto Pasta, Craft Beer, Wheat Beer, Cocktails, Crispy Chilli Corn, Butter Chicken, Paneer Tikka","North Indian, Continental, Chinese",1400.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.4,221,"Bar, Casual Dining","Peri Peri Chicken, Nachos, Cocktails, Pizza, Pasta, Beef Teriyaki, Tikka","Continental, Asian, Modern Indian",2000.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
Yes,No,4.6,3823,"Casual Dining, Bar","Ramen, Cocktails, Crab Sushi, Maki Roll, Creme Brulee, Thai Chicken Salad, Beef Salad","Japanese, Sushi, Asian",1200.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.3,4239,"Bar, Casual Dining","Burgers, Spicy Fries, Cosmopolitan, Cocktails, Peri Peri Chicken, Custard, Pepperoni Pizza","Continental, Finger Food",1500.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.4,2861,"Bar, Casual Dining","Pizza, Chocolate Cake, Cocktails, Nachos, Sangria, Craft Beer, Mocktails","Continental, Asian, Italian, North Indian",1500.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.5,980,"Fine Dining, Bar","Cocktails, Pie, Rolls, Mezze Platter, Schnitzel, Pancakes, Eggs Benedict","Modern Indian, European, American",2500.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.3,962,"Bar, Casual Dining","Cocktails, Momos, Pizza, Mushroom Ragout, Roti, Mocktails, Nachos","European, Continental, Asian, Finger Food",1300.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
Yes,Yes,4.4,1526,"Casual Dining, Bar","Gajar Halwa, Shikanji, Kheer, Dal Makhani, Lunch Buffet, Panner Tikka, Butter Chicken","North Indian, Mughlai, Desserts",1500.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.2,2946,Pub,"Cocktails, Pie, Peri Peri Fries, Long Island Iced Tea, Chicken Steak, Mocktails, Nachos","Russian, Continental, North Indian",1300.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
Yes,No,4.3,3890,Pub,"Cocktails, Burgers, Nachos, Sandwiches, Butterfly Chicken, Pizza, Dabeli","American, Asian, European, North Indian",1400.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.3,2039,"Pub, Microbrewery","Chicken Bruschetta, Tandoori Chicken, Veggie Pizza, Barbeque Chicken Pizza, Nachos, Wheat Beer, Stout","Continental, North Indian, Finger Food",1700.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.2,957,"Casual Dining, Bar","Andhra Meal, Mutton Soup, Vegetable Biryani, Non Veg Thali, Chicken Boneless Biryani, Mutton Biryani, Chilli Chicken","Andhra, Biryani, North Indian, Chinese",800.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,No,4.1,1699,"Casual Dining, Pub","Burgers, Chicken Wings, Beer, Cocktails, Peri Peri Chicken Steak, Peri Peri Wings, Peri Fries","Continental, BBQ, Steak",1100.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
Yes,Yes,4.1,1857,"Casual Dining, Bar","Pizza, Cocktails, Pasta, Mushroom Soup, Panna Cotta, Mocktails, Sandwich","Italian, Seafood, American, Continental",1100.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
Yes,Yes,4.0,1431,"Bar, Casual Dining","Cocktails, Blueberry Cheesecake, Margarita, Long Island Iced Tea, Sangria, Bbq Pizza, Beer","Thai, Chinese, North Indian, Continental, Steak",1500.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.0,739,"Pub, Casual Dining","Beer, Nachos, Salsa, Cocktails, Pasta, Chicken Tikka, French Fries","Continental, North Indian, Chinese",1500.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,No,4.3,700,"Bar, Casual Dining","Beer, Cocktails, Chicken Burger, Pasta, Tandoori Chicken, Chicken Manchurian, Pizza","Continental, Burger, Italian, Pizza, North Indian, Chinese, Finger Food",400.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,3.9,822,Bar,"Beer, Beef Steak, Potato Wedges, Burgers, Nachos, Chilli Pork, Masala Peanuts","American, North Indian, Chinese",1800.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.2,1096,"Pub, Casual Dining","Chicken Curry, Chicken Dosa, Sea Food, Masala Peanuts, Chicken Tacos, Draught Beer, Lime Soda",Finger Food,1100.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
No,Yes,4.0,988,"Bar, Casual Dining","Bbq Chicken Pizza, Sangria, Cocktails, Beer, Mai Thai, Chicken Nachos, Burgers","Continental, Chinese, Italian",1400.0,Pubs and bars,Old Airport Road,12.9606321,77.64249975
